doi,polymer(s),is_solvent_blend,solvent(s),solvent_components,solution_concentration,solution_concentration_unit,needle_type,needle_diameter_g,collector_type,rotation_speed_rpm,voltage_kv,flow_rate_ml/h,tip_collector_distance_cm,temperature_c,humidity_%,was_formation_stable,fiber_diameter_nm,fiber_diameter_variation_nm,tail_observation
https://doi.org/10.1080/1539445X.2010.495630,PVDF,FALSE,DMF,"[{""solventName"": ""DMF"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 100.0, ""volumeRatioUnit"": ""v/v""}]",20,wt%,Single Needle,,Flat,,15,4,15,,45,TRUE,495,,FALSE
https://doi.org/10.1080/1539445X.2010.495630,PVDF,FALSE,DMF,"[{""solventName"": ""DMF"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 100.0, ""volumeRatioUnit"": ""v/v""}]",20,wt%,Single Needle,,Flat,,20,4,15,,45,TRUE,481,,FALSE
https://doi.org/10.1080/1539445X.2010.495630,PVDF,FALSE,DMF,"[{""solventName"": ""DMF"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 100.0, ""volumeRatioUnit"": ""v/v""}]",20,wt%,Single Needle,,Flat,,25,4,15,,45,TRUE,435,,FALSE
https://doi.org/10.1080/1539445X.2010.495630,PVDF,FALSE,DMF,"[{""solventName"": ""DMF"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 100.0, ""volumeRatioUnit"": ""v/v""}]",20,wt%,Single Needle,,Flat,,30,4,15,,45,TRUE,403,,FALSE
https://doi.org/10.1080/1539445X.2010.495630,PVDF,FALSE,DMF,"[{""solventName"": ""DMF"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 100.0, ""volumeRatioUnit"": ""v/v""}]",20,wt%,Single Needle,,Flat,,20,0.5,15,,45,TRUE,149,,FALSE
https://doi.org/10.1080/1539445X.2010.495630,PVDF,FALSE,DMF,"[{""solventName"": ""DMF"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 100.0, ""volumeRatioUnit"": ""v/v""}]",20,wt%,Single Needle,,Flat,,20,1,15,,45,TRUE,145,,FALSE
https://doi.org/10.1080/1539445X.2010.495630,PVDF,FALSE,DMF,"[{""solventName"": ""DMF"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 100.0, ""volumeRatioUnit"": ""v/v""}]",20,wt%,Single Needle,,Flat,,20,2,15,,45,TRUE,130,,FALSE
https://doi.org/10.1080/1539445X.2010.495630,PVDF,FALSE,DMF,"[{""solventName"": ""DMF"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 100.0, ""volumeRatioUnit"": ""v/v""}]",20,wt%,Single Needle,,Flat,,20,4,15,,45,TRUE,144,,FALSE
https://doi.org/10.1080/1539445X.2010.495630,PVDF,FALSE,DMF,"[{""solventName"": ""DMF"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 100.0, ""volumeRatioUnit"": ""v/v""}]",25,wt%,Single Needle,,Rolling Drum,750,20,4,15,,45,TRUE,1322,,TRUE
https://doi.org/10.1080/1539445X.2010.495630,PVDF,FALSE,DMF,"[{""solventName"": ""DMF"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 100.0, ""volumeRatioUnit"": ""v/v""}]",25,wt%,Single Needle,,Rolling Drum,1000,20,4,15,,45,TRUE,558,,FALSE
https://doi.org/10.1080/1539445X.2010.495630,PVDF,FALSE,DMF,"[{""solventName"": ""DMF"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 100.0, ""volumeRatioUnit"": ""v/v""}]",25,wt%,Single Needle,,Rolling Drum,1500,20,4,15,,45,TRUE,564,,FALSE
https://doi.org/10.1080/1539445X.2010.495630,PVDF,FALSE,DMF,"[{""solventName"": ""DMF"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 100.0, ""volumeRatioUnit"": ""v/v""}]",25,wt%,Single Needle,,Rolling Drum,2000,20,4,15,,45,TRUE,498,,FALSE
https://doi.org/10.1002/app.42304,PVDF,FALSE,DMF,"[{""solventName"": ""DMF"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 100.0, ""volumeRatioUnit"": ""v/v""}]",20,wt%,Single Needle,,Rolling Drum,2500,13,1,17,,45,TRUE,78,,FALSE
https://doi.org/10.1002/app.42304,PVDF,FALSE,DMF,"[{""solventName"": ""DMF"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 100.0, ""volumeRatioUnit"": ""v/v""}]",20,wt%,Single Needle,,Rolling Drum,2500,21,1,17,,45,TRUE,72,,FALSE
https://doi.org/10.1002/app.42304,PVDF,FALSE,DMF,"[{""solventName"": ""DMF"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 100.0, ""volumeRatioUnit"": ""v/v""}]",20,wt%,Single Needle,,Rolling Drum,2500,13,0.5,17,,45,TRUE,55,,FALSE
https://doi.org/10.1002/app.42304,PVDF,TRUE,DMF-ACETONE,"[{""solventName"": ""DMF"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 50.0, ""volumeRatioUnit"": ""v/v""}, {""solventName"": ""ACETONE"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 50.0, ""volumeRatioUnit"": ""v/v""}]",20,wt%,Single Needle,,Rolling Drum,2500,13,1,17,,45,TRUE,355,,FALSE
https://doi.org/10.1002/app.42304,PVDF,TRUE,DMF-ACETONE,"[{""solventName"": ""DMF"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 50.0, ""volumeRatioUnit"": ""v/v""}, {""solventName"": ""ACETONE"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 50.0, ""volumeRatioUnit"": ""v/v""}]",20,wt%,Single Needle,,Rolling Drum,2500,21,1,17,,45,TRUE,286,,FALSE
https://doi.org/10.1002/app.42304,PVDF,TRUE,DMF-ACETONE,"[{""solventName"": ""DMF"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 50.0, ""volumeRatioUnit"": ""v/v""}, {""solventName"": ""ACETONE"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 50.0, ""volumeRatioUnit"": ""v/v""}]",20,wt%,Single Needle,,Rolling Drum,2500,13,0.5,17,,45,TRUE,235,,FALSE
https://doi.org/10.1002/app.42304,PVDF,TRUE,DMF-ACETONE,"[{""solventName"": ""DMF"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 75.0, ""volumeRatioUnit"": ""v/v""}, {""solventName"": ""ACETONE"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 25.0, ""volumeRatioUnit"": ""v/v""}]",20,wt%,Single Needle,,Rolling Drum,2500,13,1,17,,45,TRUE,204,,FALSE
https://doi.org/10.1002/app.42304,PVDF,TRUE,DMF-ACETONE,"[{""solventName"": ""DMF"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 75.0, ""volumeRatioUnit"": ""v/v""}, {""solventName"": ""ACETONE"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 25.0, ""volumeRatioUnit"": ""v/v""}]",20,wt%,Single Needle,,Rolling Drum,2500,21,1,17,,45,TRUE,175,,FALSE
https://doi.org/10.1002/app.42304,PVDF,TRUE,DMF-ACETONE,"[{""solventName"": ""DMF"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 75.0, ""volumeRatioUnit"": ""v/v""}, {""solventName"": ""ACETONE"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 25.0, ""volumeRatioUnit"": ""v/v""}]",20,wt%,Single Needle,,Rolling Drum,2500,13,0.5,17,,45,TRUE,146,,FALSE
https://doi.org/10.1515/epoly-2018-0037,PVDF,TRUE,DMF-ACETONE,"[{""solventName"": ""DMF"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 80.0, ""volumeRatioUnit"": ""v/v""}, {""solventName"": ""ACETONE"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 20.0, ""volumeRatioUnit"": ""v/v""}]",15,wt%,Single Needle,,Flat,,13,5.81,15,20,50,TRUE,730,,FALSE
https://doi.org/10.1515/epoly-2018-0037,PVDF,TRUE,DMF-ACETONE,"[{""solventName"": ""DMF"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 60.0, ""volumeRatioUnit"": ""v/v""}, {""solventName"": ""ACETONE"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 40.0, ""volumeRatioUnit"": ""v/v""}]",15,wt%,Single Needle,,Flat,,13,9.47,15,20,50,TRUE,1250,,TRUE
https://doi.org/10.1515/epoly-2018-0037,PVDF,TRUE,DMF-ACETONE,"[{""solventName"": ""DMF"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 40.0, ""volumeRatioUnit"": ""v/v""}, {""solventName"": ""ACETONE"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 60.0, ""volumeRatioUnit"": ""v/v""}]",15,wt%,Single Needle,,Flat,,13,12.86,15,20,50,TRUE,1820,,TRUE
https://doi.org/10.1515/epoly-2018-0037,PVDF,TRUE,DMF-ACETONE,"[{""solventName"": ""DMF"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 20.0, ""volumeRatioUnit"": ""v/v""}, {""solventName"": ""ACETONE"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 80.0, ""volumeRatioUnit"": ""v/v""}]",15,wt%,Single Needle,,Flat,,13,14.21,15,20,50,TRUE,2030,,TRUE
https://doi.org/10.1515/epoly-2018-0037,PVDF,TRUE,DMF-ACETONE,"[{""solventName"": ""DMF"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 100.0, ""volumeRatioUnit"": ""v/v""}, {""solventName"": ""ACETONE"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 0.0, ""volumeRatioUnit"": ""v/v""}]",15,wt%,Single Needle,,Flat,,13,4.14,15,20,50,FALSE,,,FALSE
https://doi.org/10.3390/fib8100065,PVDF,TRUE,DMF-ACETONE,"[{""solventName"": ""DMF"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 50.0, ""volumeRatioUnit"": ""v/v""}, {""solventName"": ""ACETONE"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 50.0, ""volumeRatioUnit"": ""v/v""}]",24,wt%,Single Needle,,Rolling Drum,2500,15,4,14,25,30,TRUE,920,,FALSE
https://doi.org/10.3390/fib8100065,PVDF,TRUE,DMF-ACETONE,"[{""solventName"": ""DMF"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 50.0, ""volumeRatioUnit"": ""v/v""}, {""solventName"": ""ACETONE"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 50.0, ""volumeRatioUnit"": ""v/v""}]",24,wt%,Single Needle,,Rolling Drum,2500,15,4,14,25,60,TRUE,1680,,TRUE
https://doi.org/10.1002/app.21762,PVDF,TRUE,DMF-ACETONE,"[{""solventName"": ""DMF"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 80.0, ""volumeRatioUnit"": ""v/v""}, {""solventName"": ""ACETONE"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 20.0, ""volumeRatioUnit"": ""v/v""}]",15,w/v%,Single Needle,,Rolling Drum,43,5,0.3,10,,45,TRUE,172,,FALSE
https://doi.org/10.1002/app.21762,PVDF,TRUE,DMF-ACETONE,"[{""solventName"": ""DMF"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 80.0, ""volumeRatioUnit"": ""v/v""}, {""solventName"": ""ACETONE"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 20.0, ""volumeRatioUnit"": ""v/v""}]",15,w/v%,Single Needle,,Rolling Drum,43,5,0.3,15,,45,TRUE,250,,FALSE
https://doi.org/10.1002/app.21762,PVDF,TRUE,DMF-ACETONE,"[{""solventName"": ""DMF"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 80.0, ""volumeRatioUnit"": ""v/v""}, {""solventName"": ""ACETONE"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 20.0, ""volumeRatioUnit"": ""v/v""}]",15,w/v%,Single Needle,,Rolling Drum,43,5,0.3,20,,45,TRUE,200,,FALSE
https://doi.org/10.1002/app.21762,PVDF,TRUE,DMF-ACETONE,"[{""solventName"": ""DMF"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 80.0, ""volumeRatioUnit"": ""v/v""}, {""solventName"": ""ACETONE"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 20.0, ""volumeRatioUnit"": ""v/v""}]",10,w/v%,Single Needle,,Rolling Drum,43,5,0.3,10,,45,FALSE,,,FALSE
https://doi.org/10.1016/j.matlet.2015.08.003,PVDF,TRUE,DMF-ACETONE,"[{""solventName"": ""DMF"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 50.0, ""volumeRatioUnit"": ""v/v""}, {""solventName"": ""ACETONE"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 50.0, ""volumeRatioUnit"": ""v/v""}]",10,wt%,Single Needle,,Flat,,18,4,25,,45,TRUE,570,,FALSE
https://doi.org/10.1016/j.matlet.2015.08.003,PVDF,TRUE,DMF-ACETONE,"[{""solventName"": ""DMF"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 50.0, ""volumeRatioUnit"": ""v/v""}, {""solventName"": ""ACETONE"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 50.0, ""volumeRatioUnit"": ""v/v""}]",12.5,wt%,Single Needle,,Flat,,18,4,25,,45,TRUE,980,,FALSE
https://doi.org/10.1016/j.matlet.2015.08.003,PVDF,TRUE,DMF-ACETONE,"[{""solventName"": ""DMF"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 50.0, ""volumeRatioUnit"": ""v/v""}, {""solventName"": ""ACETONE"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 50.0, ""volumeRatioUnit"": ""v/v""}]",15,wt%,Single Needle,,Flat,,18,4,25,,45,TRUE,2020,,TRUE
https://doi.org/10.1016/j.matlet.2015.08.003,PVDF,TRUE,DMF-ACETONE,"[{""solventName"": ""DMF"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 50.0, ""volumeRatioUnit"": ""v/v""}, {""solventName"": ""ACETONE"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 50.0, ""volumeRatioUnit"": ""v/v""}]",16,wt%,Single Needle,,Flat,,18,4,25,,45,TRUE,3100,,TRUE
https://doi.org/10.1016/j.matlet.2015.08.003,PVDF,TRUE,DMF-ACETONE,"[{""solventName"": ""DMF"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 50.0, ""volumeRatioUnit"": ""v/v""}, {""solventName"": ""ACETONE"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 50.0, ""volumeRatioUnit"": ""v/v""}]",17.5,wt%,Single Needle,,Flat,,18,4,25,,45,TRUE,4800,,TRUE
https://doi.org/10.1002/marc.200700544,PVDF,TRUE,DMF-ACETONE,"[{""solventName"": ""DMF"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 80.0, ""volumeRatioUnit"": ""v/v""}, {""solventName"": ""ACETONE"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 20.0, ""volumeRatioUnit"": ""v/v""}]",15,w/v%,Single Needle,,Flat,,13,3,15,50,45,TRUE,150,,FALSE
https://doi.org/10.1002/marc.200700544,PVDF,TRUE,DMF-ACETONE,"[{""solventName"": ""DMF"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 80.0, ""volumeRatioUnit"": ""v/v""}, {""solventName"": ""ACETONE"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 20.0, ""volumeRatioUnit"": ""v/v""}]",20,w/v%,Single Needle,,Flat,,13,3,15,50,45,TRUE,340,,FALSE
https://doi.org/10.1002/marc.200700544,PVDF,TRUE,DMF-ACETONE,"[{""solventName"": ""DMF"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 80.0, ""volumeRatioUnit"": ""v/v""}, {""solventName"": ""ACETONE"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 20.0, ""volumeRatioUnit"": ""v/v""}]",25,w/v%,Single Needle,,Flat,,13,3,15,50,45,TRUE,680,,FALSE
https://doi.org/10.1002/marc.200700544,PVDF,TRUE,DMF-ACETONE,"[{""solventName"": ""DMF"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 30.0, ""volumeRatioUnit"": ""v/v""}, {""solventName"": ""ACETONE"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 70.0, ""volumeRatioUnit"": ""v/v""}]",15,w/v%,Single Needle,,Flat,,13,3,15,27,45,TRUE,1020,,FALSE
https://doi.org/10.1007/s10965-014-0571-8.,PVDF,TRUE,DMF-ACETONE,"[{""solventName"": ""DMF"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 80.0, ""volumeRatioUnit"": ""v/v""}, {""solventName"": ""ACETONE"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 20.0, ""volumeRatioUnit"": ""v/v""}]",20,wt%,Single Needle,,Rolling Drum,180,14,0.5,15,,45,TRUE,85,,FALSE
https://doi.org/10.1007/s10965-014-0571-8.,PVDF,TRUE,DMF-ACETONE,"[{""solventName"": ""DMF"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 80.0, ""volumeRatioUnit"": ""v/v""}, {""solventName"": ""ACETONE"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 20.0, ""volumeRatioUnit"": ""v/v""}]",20,wt%,Single Needle,,Rolling Drum,180,16,0.5,15,,45,TRUE,108,,FALSE
https://doi.org/10.1007/s10965-014-0571-8.,PVDF,TRUE,DMF-ACETONE,"[{""solventName"": ""DMF"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 60.0, ""volumeRatioUnit"": ""v/v""}, {""solventName"": ""ACETONE"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 40.0, ""volumeRatioUnit"": ""v/v""}]",10,wt%,Single Needle,,Rolling Drum,180,10.5,1,15,,45,TRUE,110,,FALSE
https://doi.org/10.1007/s10965-014-0571-8.,PVDF,TRUE,DMF-ACETONE,"[{""solventName"": ""DMF"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 60.0, ""volumeRatioUnit"": ""v/v""}, {""solventName"": ""ACETONE"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 40.0, ""volumeRatioUnit"": ""v/v""}]",10,wt%,Single Needle,,Rolling Drum,180,15,0.5,12,,45,FALSE,,,FALSE
https://doi.org/10.1007/s10965-014-0571-8.,PVDF,TRUE,DMF-ACETONE,"[{""solventName"": ""DMF"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 60.0, ""volumeRatioUnit"": ""v/v""}, {""solventName"": ""ACETONE"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 40.0, ""volumeRatioUnit"": ""v/v""}]",10,wt%,Single Needle,,Rolling Drum,180,15,0.5,15,,45,FALSE,,,FALSE
https://doi.org/10.1007/s10965-014-0571-8.,PVDF,TRUE,DMF-ACETONE,"[{""solventName"": ""DMF"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 60.0, ""volumeRatioUnit"": ""v/v""}, {""solventName"": ""ACETONE"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 40.0, ""volumeRatioUnit"": ""v/v""}]",10,wt%,Single Needle,,Rolling Drum,180,17,0.5,15,,45,FALSE,,,FALSE
https://doi.org/10.1007/s10965-014-0571-8.,PVDF,TRUE,DMF-ACETONE,"[{""solventName"": ""DMF"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 60.0, ""volumeRatioUnit"": ""v/v""}, {""solventName"": ""ACETONE"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 40.0, ""volumeRatioUnit"": ""v/v""}]",14,wt%,Single Needle,,Rolling Drum,180,17,0.5,15,,45,TRUE,90,,FALSE
https://doi.org/10.1007/s10965-014-0571-8.,PVDF,TRUE,DMF-ACETONE,"[{""solventName"": ""DMF"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 60.0, ""volumeRatioUnit"": ""v/v""}, {""solventName"": ""ACETONE"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 40.0, ""volumeRatioUnit"": ""v/v""}]",14,wt%,Single Needle,,Rolling Drum,180,17,0.5,12,,45,TRUE,94,,FALSE
https://doi.org/10.1007/s10965-014-0571-8.,PVDF,TRUE,DMF-ACETONE,"[{""solventName"": ""DMF"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 60.0, ""volumeRatioUnit"": ""v/v""}, {""solventName"": ""ACETONE"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 40.0, ""volumeRatioUnit"": ""v/v""}]",14,wt%,Single Needle,,Rolling Drum,180,15,0.5,15,,45,TRUE,190,,FALSE
https://doi.org/10.1007/s10965-014-0571-8.,PVDF,TRUE,DMF-ACETONE,"[{""solventName"": ""DMF"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 60.0, ""volumeRatioUnit"": ""v/v""}, {""solventName"": ""ACETONE"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 40.0, ""volumeRatioUnit"": ""v/v""}]",17,wt%,Single Needle,,Rolling Drum,180,17,0.5,15,,45,TRUE,109,,FALSE
https://doi.org/10.1007/s10965-014-0571-8.,PVDF,TRUE,DMF-ACETONE,"[{""solventName"": ""DMF"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 60.0, ""volumeRatioUnit"": ""v/v""}, {""solventName"": ""ACETONE"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 40.0, ""volumeRatioUnit"": ""v/v""}]",17,wt%,Single Needle,,Rolling Drum,180,17,0.5,10,,45,TRUE,102,,FALSE
https://doi.org/10.1007/s10965-014-0571-8.,PVDF,TRUE,DMF-ACETONE,"[{""solventName"": ""DMF"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 60.0, ""volumeRatioUnit"": ""v/v""}, {""solventName"": ""ACETONE"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 40.0, ""volumeRatioUnit"": ""v/v""}]",20,wt%,Single Needle,,Rolling Drum,180,13,0.5,15,,45,TRUE,160,,FALSE
https://doi.org/10.1007/s10965-014-0571-8.,PVDF,TRUE,DMF-ACETONE,"[{""solventName"": ""DMF"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 60.0, ""volumeRatioUnit"": ""v/v""}, {""solventName"": ""ACETONE"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 40.0, ""volumeRatioUnit"": ""v/v""}]",20,wt%,Single Needle,,Rolling Drum,180,11.5,0.5,15,,45,TRUE,131,,FALSE
https://doi.org/10.1007/s10965-014-0571-8.,PVDF,TRUE,DMF-ACETONE,"[{""solventName"": ""DMF"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 60.0, ""volumeRatioUnit"": ""v/v""}, {""solventName"": ""ACETONE"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 40.0, ""volumeRatioUnit"": ""v/v""}]",20,wt%,Single Needle,,Rolling Drum,180,16,0.5,15,,45,TRUE,115,,FALSE
https://doi.org/10.1007/s10965-014-0571-8.,PVDF,TRUE,DMF-ACETONE,"[{""solventName"": ""DMF"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 60.0, ""volumeRatioUnit"": ""v/v""}, {""solventName"": ""ACETONE"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 40.0, ""volumeRatioUnit"": ""v/v""}]",23,wt%,Single Needle,,Rolling Drum,180,17,0.5,15,,45,TRUE,232,,FALSE
https://doi.org/10.1007/s10965-014-0571-8.,PVDF,TRUE,DMF-ACETONE,"[{""solventName"": ""DMF"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 60.0, ""volumeRatioUnit"": ""v/v""}, {""solventName"": ""ACETONE"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 40.0, ""volumeRatioUnit"": ""v/v""}]",23,wt%,Single Needle,,Rolling Drum,180,20,0.5,15,,45,TRUE,260,,FALSE
https://doi.org/10.1007/s10965-014-0571-8.,PVDF,TRUE,DMF-ACETONE,"[{""solventName"": ""DMF"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 60.0, ""volumeRatioUnit"": ""v/v""}, {""solventName"": ""ACETONE"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 40.0, ""volumeRatioUnit"": ""v/v""}]",26,wt%,Single Needle,,Rolling Drum,180,15,0.5,15,,45,TRUE,424,,FALSE
https://doi.org/10.1007/s10965-014-0571-8.,PVDF,TRUE,DMF-ACETONE,"[{""solventName"": ""DMF"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 60.0, ""volumeRatioUnit"": ""v/v""}, {""solventName"": ""ACETONE"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 40.0, ""volumeRatioUnit"": ""v/v""}]",26,wt%,Single Needle,,Rolling Drum,180,15,0.5,15,,45,TRUE,396,,FALSE
https://doi.org/10.1007/s10965-014-0571-8.,PVDF,TRUE,DMF-ACETONE,"[{""solventName"": ""DMF"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 60.0, ""volumeRatioUnit"": ""v/v""}, {""solventName"": ""ACETONE"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 40.0, ""volumeRatioUnit"": ""v/v""}]",26,wt%,Single Needle,,Rolling Drum,180,20,0.5,15,,45,TRUE,812,,FALSE
https://doi.org/10.1007/s10965-014-0571-8.,PVDF,TRUE,DMF-ACETONE,"[{""solventName"": ""DMF"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 60.0, ""volumeRatioUnit"": ""v/v""}, {""solventName"": ""ACETONE"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 40.0, ""volumeRatioUnit"": ""v/v""}]",30,wt%,Single Needle,,Rolling Drum,180,16,0.5,15,,45,TRUE,1131,,FALSE
https://doi.org/10.1007/s10965-014-0571-8.,PVDF,TRUE,DMF-ACETONE,"[{""solventName"": ""DMF"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 60.0, ""volumeRatioUnit"": ""v/v""}, {""solventName"": ""ACETONE"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 40.0, ""volumeRatioUnit"": ""v/v""}]",30,wt%,Single Needle,,Rolling Drum,180,18,0.5,15,,45,TRUE,1127,,FALSE
https://doi.org/10.1021/acsami.0c02578.,PVDF,TRUE,DMF-ACETONE,"[{""solventName"": ""DMF"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 50.0, ""volumeRatioUnit"": ""v/v""}, {""solventName"": ""ACETONE"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 50.0, ""volumeRatioUnit"": ""v/v""}]",24,wt%,Single Needle,,Flat,,15,6,18,25,30,TRUE,830,,FALSE
